time,open,high,low,close,volume
12/10/2023 4:00,43845.32,43965,43824.31,43937,465.238
12/10/2023 5:00,43937.01,43956.63,43880.34,43884.4,483.70761
12/10/2023 6:00,43884.4,43925,43862.85,43911.12,359.83425
12/10/2023 7:00,43911.13,44016,43866,43966.44,870.19657
12/10/2023 8:00,43966.44,44049,43734.03,43775.51,1174.32939
12/10/2023 9:00,43775.51,43818,43603.88,43606.8,1183.40521
12/10/2023 10:00,43606.79,43717.52,43605.4,43700.02,836.55655
12/10/2023 11:00,43700.01,43758,43689,43738.02,600.80613
12/10/2023 12:00,43738.03,43900,43731.84,43884.01,726.05143
12/10/2023 13:00,43884.02,43906.34,43744,43834.64,727.1659
12/10/2023 14:00,43834.64,43888.81,43751.86,43832.25,915.08642
12/10/2023 15:00,43832.25,43973.76,43823.88,43903.73,917.91121
12/10/2023 16:00,43903.74,43931.13,43779.4,43828.91,747.82768
12/10/2023 17:00,43828.9,43839.29,43777,43821.09,520.16626
12/10/2023 18:00,43821.08,43912,43812.52,43828.82,613.64537
12/10/2023 19:00,43828.83,43869.29,43750,43797.1,690.82623
12/10/2023 20:00,43797.1,43970.16,43786,43960.01,796.06279
12/10/2023 21:00,43960.01,44046,43763.07,43801.1,1353.92546
12/10/2023 22:00,43801.1,43898.32,43774.45,43783.47,694.06187
12/10/2023 23:00,43783.48,43846,43563,43789.51,1829.48801
12/11/2023 0:00,43789.5,43804.5,43610,43630.42,894.36034
12/11/2023 1:00,43630.42,43630.42,43201.63,43222.46,3471.93019
12/11/2023 2:00,43222.45,43236.59,40400,41952.99,10816.46198
12/11/2023 3:00,41952.99,42550,41875.94,42309.58,3725.91629
12/11/2023 4:00,42309.57,42320,42001.58,42164,2507.96035
12/11/2023 5:00,42163.99,42212.04,41620,42053.41,3071.08232
12/11/2023 6:00,42053.41,42200,41716.68,42130,2764.7273
12/11/2023 7:00,42130.01,42321.03,42091.11,42132.51,3739.6916
12/11/2023 8:00,42132.52,42290.54,41975.44,42242.97,2478.17132
12/11/2023 9:00,42242.97,42406.43,42180,42380,2467.57674
12/11/2023 10:00,42380,42478.62,42346.43,42381.22,1537.31706
12/11/2023 11:00,42381.21,42481.1,42161.1,42344.01,1376.7616
12/11/2023 12:00,42344.01,42390.32,42181.1,42210.5,1818.78314
12/11/2023 13:00,42210.5,42255.72,41886.13,42003.99,2189.49302
12/11/2023 14:00,42004,42118.91,41806,41850,3326.74709
12/11/2023 15:00,41850.01,42038.73,41655.18,41803.44,2421.05342
12/11/2023 16:00,41803.43,41857.08,41364,41794.34,4550.17529
12/11/2023 17:00,41794.33,41797.33,41291.1,41347.83,3264.02551
12/11/2023 18:00,41347.83,41347.84,40532.17,41050.38,7349.10305
12/11/2023 19:00,41050.38,41118.1,40222,40779.99,5523.3007
12/11/2023 20:00,40779.99,40937.36,40554,40858.02,2659.2994
12/11/2023 21:00,40858.01,41290,40844,41202.93,2506.50608
12/11/2023 22:00,41202.93,41349.97,41134.96,41286.28,1070.80997
12/11/2023 23:00,41286.28,41297.9,41138,41253.4,1132.64428
12/12/2023 0:00,41253.41,41768,41178.28,41717.98,2601.00887
12/12/2023 1:00,41717.98,41870,41587.91,41681.09,1457.57804
12/12/2023 2:00,41681.1,41938.8,41670,41862.01,1439.87925
12/12/2023 3:00,41862,41885,41717.11,41735.29,1246.16016
12/12/2023 4:00,41735.29,41766.49,41376.19,41385.43,1353.47737
12/12/2023 5:00,41385.42,41680,41385.42,41565.99,1088.68508
12/12/2023 6:00,41566,41697.07,41401.92,41695.04,1585.87308
12/12/2023 7:00,41695.05,42068.91,41678.98,41916.27,2723.39366
12/12/2023 8:00,41916.26,42104.12,41778.06,42036.86,2040.34983
12/12/2023 9:00,42036.86,42038.29,41800,41804.57,1470.04196
12/12/2023 10:00,41804.58,41832.53,41711.57,41809.42,1106.51073
12/12/2023 11:00,41809.42,41825.09,41545.54,41584.57,1164.04002
12/12/2023 12:00,41584.58,41906.45,41584.57,41849.99,1356.41499
12/12/2023 13:00,41850,42070.23,41742,41810.78,2275.18744
12/12/2023 14:00,41810.78,41871.1,41295.94,41474.87,2657.20088
12/12/2023 15:00,41474.87,41588,41161.1,41348,2719.62729
12/12/2023 16:00,41347.99,41457.35,41088.12,41343.06,2433.78882
12/12/2023 17:00,41343.06,41343.07,40700,40702.99,3298.5898
12/12/2023 18:00,40702.99,41421.14,40680,41305.44,2334.04235
12/12/2023 19:00,41305.44,41330,41025,41137.99,1268.10982
12/12/2023 20:00,41137.99,41294,41063.18,41229.61,1111.42663
12/12/2023 21:00,41229.61,41381.1,41042.08,41104.02,1216.50564
12/12/2023 22:00,41104.02,41285,41079.48,41230.2,1129.69018
12/12/2023 23:00,41230.21,41555,41230.2,41492.39,1645.11584
12/13/2023 0:00,41492.38,41506,41300,41411.4,1229.0402
12/13/2023 1:00,41411.41,41436,40880.81,41022,2266.34194
12/13/2023 2:00,41022.01,41145.45,40555,41001.95,2577.71279
12/13/2023 3:00,41001.94,41041.1,40761.1,40829.36,1237.06732
12/13/2023 4:00,40829.35,40917.99,40628.64,40901.01,1410.93224
12/13/2023 5:00,40901.01,41027.59,40840,41019.66,762.57711
12/13/2023 6:00,41019.65,41064,40826.09,40865.99,1137.48229
12/13/2023 7:00,40866,41242,40800,41115.27,1550.69033
12/13/2023 8:00,41115.28,41280,41114.33,41267.88,1086.59198
12/13/2023 9:00,41267.87,41267.88,41054.36,41219.37,1013.80435
12/13/2023 10:00,41219.37,41254.69,41077.45,41143.26,844.93068
12/13/2023 11:00,41143.26,41219.24,40953.17,41004.69,1083.70231
12/13/2023 12:00,41004.69,41263.97,40984,41209.27,1513.49066
12/13/2023 13:00,41209.26,41488.65,41184.6,41466,1696.18527
12/13/2023 14:00,41466.01,41490,41305.95,41432,1483.81778
12/13/2023 15:00,41432,41955.22,41430.19,41939.18,3696.36099
12/13/2023 16:00,41939.17,42215.63,41715.7,41870.02,3052.85115
12/13/2023 17:00,41870.02,42130.72,41814.16,42118.6,1901.95699
12/13/2023 18:00,42118.6,42196,41988.2,42127.44,1551.12921
12/13/2023 19:00,42127.45,42886,42127.44,42734.01,4427.33218
12/13/2023 20:00,42734.01,42888,42571.57,42874.87,2573.12511
12/13/2023 21:00,42874.88,43187.3,42717.43,42988.49,2338.18611
12/13/2023 22:00,42988.48,43475.2,42933.55,42962.41,3701.81352
12/13/2023 23:00,42962.41,43042.19,42841.1,42869.03,1728.87522
12/14/2023 0:00,42869.03,42948.55,42648.95,42788.85,1834.74333
12/14/2023 1:00,42788.84,42857.31,42713.98,42844.68,1115.1394
12/14/2023 2:00,42844.68,42861.34,42670.31,42765.99,1259.7837
12/14/2023 3:00,42766,42804.44,42659.75,42713.86,993.43385
12/14/2023 4:00,42713.86,42788,42682.78,42710.39,851.15307
12/14/2023 5:00,42710.38,42815.91,42701.1,42808.48,864.21606
12/14/2023 6:00,42808.48,43110,42771.1,42905.99,1541.94312
12/14/2023 7:00,42906,42945.08,42755.01,42898.98,1006.91461
12/14/2023 8:00,42898.98,43000,42761.81,42761.82,1024.82534
12/14/2023 9:00,42761.82,42921.95,42685.2,42891.98,948.86954
12/14/2023 10:00,42891.98,43020.01,42784.13,42958.22,1109.38829
12/14/2023 11:00,42958.22,43311.1,42882.96,43267.06,2450.74573
12/14/2023 12:00,43267.07,43367.83,43040.85,43095.62,1711.52152
12/14/2023 13:00,43095.63,43100.85,41400,42570.12,7110.53801
12/14/2023 14:00,42570.12,42780.12,42350.2,42655.3,2641.97422
12/14/2023 15:00,42655.3,42699.52,42200.2,42448.28,2355.28551
12/14/2023 16:00,42448.28,42689.11,42448.28,42597.79,1770.2072
12/14/2023 17:00,42597.79,43420,42576.18,43202.18,3855.76615
12/14/2023 18:00,43202.17,43208.68,42839.63,42855.34,1970.96593
12/14/2023 19:00,42855.35,43108.5,42806.61,43094.13,1389.94455
12/14/2023 20:00,43094.13,43107.32,42851.48,42920.76,1151.20733
12/14/2023 21:00,42920.77,43021.33,42884.2,42974.94,851.62148
12/14/2023 22:00,42974.94,43111.38,42918.25,43071.03,907.93131
12/14/2023 23:00,43071.03,43179.7,42936,43022.26,1328.93784
12/15/2023 0:00,43022.26,43080.81,42863.27,42888.99,1131.17759
12/15/2023 1:00,42889,43044.74,42881.1,42974.94,810.74342
12/15/2023 2:00,42974.94,43005.16,42824.71,42876.68,788.07498
12/15/2023 3:00,42876.68,42888.44,42479.14,42795.94,1695.94596
12/15/2023 4:00,42795.94,42811.84,42700,42805.66,925.3435
12/15/2023 5:00,42805.66,42868.59,42563.89,42592.63,1271.01544
12/15/2023 6:00,42592.62,42634.34,42515.94,42564.56,849.79169
12/15/2023 7:00,42564.56,42705.1,42556.48,42699.99,1162.86958
12/15/2023 8:00,42699.99,42872,42630.43,42870.57,1451.20975
12/15/2023 9:00,42870.58,43026.33,42796.06,42834.91,1565.76127
12/15/2023 10:00,42834.9,42892.68,42741.21,42847.07,1036.87157
12/15/2023 11:00,42847.08,42860.95,42701.1,42776.03,772.04545
12/15/2023 12:00,42776.04,42787.24,42597.79,42605.11,1215.74308
12/15/2023 13:00,42605.12,42614.07,42200,42288.02,3087.47128
12/15/2023 14:00,42288.03,42358.6,42001.11,42181.1,2412.04274
12/15/2023 15:00,42181.11,42267.4,41666,41909.56,3412.3167
12/15/2023 16:00,41909.56,42108.91,41696.09,41798.23,1726.49287
12/15/2023 17:00,41798.23,42070,41776.1,41855.06,1631.14504
12/15/2023 18:00,41855.05,42125.34,41832.28,42114.41,930.43401
12/15/2023 19:00,42114.42,42192.48,41954.76,42096.08,1539.9542
12/15/2023 20:00,42096.08,42264.03,42076.1,42220.01,993.36861
12/15/2023 21:00,42220,42243.18,42107,42238.03,778.60338
12/15/2023 22:00,42238.02,42246,41941.17,42061.14,944.68661
12/15/2023 23:00,42061.14,42171.1,41896.92,41940.3,1288.68448
12/16/2023 0:00,41940.29,42055.31,41605,41908.41,1528.99454
12/16/2023 1:00,41908.41,42155.15,41894,42066.04,943.52822
12/16/2023 2:00,42066.03,42198,42061.11,42148.88,668.36816
12/16/2023 3:00,42148.89,42410.99,42106.56,42333.79,1331.60796
12/16/2023 4:00,42333.79,42357.24,42244.23,42286,666.59871
12/16/2023 5:00,42286,42306.22,42199.91,42266.09,554.12474
12/16/2023 6:00,42266.09,42320.02,42141.82,42205.05,817.9744
12/16/2023 7:00,42205.05,42271.1,42161.61,42222.67,560.0096
12/16/2023 8:00,42222.67,42260.68,42097.18,42179.13,1012.24976
12/16/2023 9:00,42179.13,42284,42179.12,42209.49,1031.12289
12/16/2023 10:00,42209.48,42261.1,42191.1,42261.09,481.4065
12/16/2023 11:00,42261.08,42339.55,42221.1,42331.99,608.07412
12/16/2023 12:00,42332,42490,42266.86,42418.96,1141.95393
12/16/2023 13:00,42418.96,42548,42243,42396.1,1660.66648
12/16/2023 14:00,42396.1,42462,42301.85,42361.63,599.98619
12/16/2023 15:00,42361.64,42611.08,42309.87,42604,1153.38237
12/16/2023 16:00,42603.99,42724.43,42485.39,42590.13,1558.49828
12/16/2023 17:00,42590.14,42598.41,42462.31,42506.89,932.92407
12/16/2023 18:00,42506.88,42511.1,42368.04,42466,2085.87134
12/16/2023 19:00,42466,42520.01,42331.1,42351.73,1665.2491
12/16/2023 20:00,42351.74,42412.37,42245,42333.88,962.80584
12/16/2023 21:00,42333.89,42373.7,42241.1,42295.04,677.00945
12/16/2023 22:00,42295.05,42320,42118.45,42311.29,904.26234
12/16/2023 23:00,42311.29,42340,42183.14,42278.03,572.18848
12/17/2023 0:00,42278.02,42298.82,42145.83,42145.84,586.04241
12/17/2023 1:00,42145.84,42250,41864.55,42006.05,1114.93234
12/17/2023 2:00,42006.05,42142.89,41860.21,41874.01,830.18386
12/17/2023 3:00,41874,42017.8,41868,41925.55,722.76912
12/17/2023 4:00,41925.55,42061.1,41911.1,42000.01,626.86135
12/17/2023 5:00,42000.01,42050.01,41771.62,41902.7,1104.54295
12/17/2023 6:00,41902.7,42026,41803.75,41997.46,890.39018
12/17/2023 7:00,41997.46,42038,41864,41886.75,924.11737
12/17/2023 8:00,41886.75,41909.98,41661.36,41894.32,1477.32977
12/17/2023 9:00,41894.31,41995,41830.69,41984.34,816.61647
12/17/2023 10:00,41984.35,42016.83,41894.74,41946.49,922.52716
12/17/2023 11:00,41946.5,41990,41850,41960.07,678.70212
12/17/2023 12:00,41960.07,42020.17,41873.37,41949.22,932.56549
12/17/2023 13:00,41949.21,41957.53,41781.81,41862.91,1025.24606
12/17/2023 14:00,41862.9,41956.57,41510,41624,1825.4673
12/17/2023 15:00,41624,41861.09,41565.05,41811.37,1076.73038
12/17/2023 16:00,41811.37,42131.63,41683.99,42111.22,1566.13193
12/17/2023 17:00,42111.22,42424.07,42015.41,42091.37,3051.09632
12/17/2023 18:00,42091.38,42237.48,41802.7,42173.21,1866.14098
12/17/2023 19:00,42173.21,42218.86,42055.86,42105.91,654.78292
12/17/2023 20:00,42105.91,42190.87,42102.87,42122.8,501.70265
12/17/2023 21:00,42122.81,42122.81,41911.1,41938.01,638.38623
12/17/2023 22:00,41938,41943.87,41631.89,41717.86,1024.86789
12/17/2023 23:00,41717.85,41748.78,41252,41374.65,2863.98127
12/18/2023 0:00,41374.64,41470.1,41192,41367.95,2129.59766
12/18/2023 1:00,41367.96,41420,40900,40982.01,2521.5999
12/18/2023 2:00,40982.01,41129.46,40801,40900.57,1972.1473
12/18/2023 3:00,40900.57,41112.11,40861.1,41090.92,1433.18924
12/18/2023 4:00,41090.92,41200,41044.23,41187.53,919.08559
12/18/2023 5:00,41187.53,41199.99,40999.74,41004.18,1456.03618
12/18/2023 6:00,41004.19,41291.87,40999,41210.47,1350.52366
12/18/2023 7:00,41210.46,41312.39,41101.84,41126.02,1283.05216
12/18/2023 8:00,41126.01,41270.27,41030,41196.18,1569.3583
12/18/2023 9:00,41196.19,41205,40801.55,41047.51,2831.34336
12/18/2023 10:00,41047.52,41067.01,40542.93,40823.5,3364.76098
12/18/2023 11:00,40823.5,41196,40783.29,41105.12,2267.27912
12/18/2023 12:00,41105.12,41120.01,40888,40905.28,1377.26734
12/18/2023 13:00,40905.28,41431,40905.09,41356.18,2509.99507
12/18/2023 14:00,41356.17,41750,41254.92,41605.31,2919.77415
12/18/2023 15:00,41605.31,41667.48,41242,41265.96,2573.20581
12/18/2023 16:00,41265.95,41506,41146.83,41495.99,1534.52342
12/18/2023 17:00,41495.99,41648.47,41385.01,41385.01,1317.32288
12/18/2023 18:00,41385.01,41643.43,41335.83,41643.43,862.0571
12/18/2023 19:00,41643.43,41735.5,41626.67,41701.1,1046.61122
12/18/2023 20:00,41701.11,42041.06,41576.52,41971.09,1754.61899
12/18/2023 21:00,41971.09,42757.81,41962.21,42619.99,3963.08266
12/18/2023 22:00,42619.99,42722.39,42437.45,42511.1,1956.16208
12/18/2023 23:00,42511.1,42721.44,42511.1,42657.8,1821.49833
12/19/2023 0:00,42657.8,42900,42567.69,42713.96,2327.75632
12/19/2023 1:00,42713.97,43388,42604.32,43314.99,3416.40652
12/19/2023 2:00,43314.99,43497,43031.11,43076.71,2352.65898
12/19/2023 3:00,43076.71,43136,42993.62,43082.2,1318.28364
12/19/2023 4:00,43082.21,43131.2,42840.04,42921.47,1453.74012
12/19/2023 5:00,42921.47,42993.06,42862.32,42958.78,926.20047
12/19/2023 6:00,42958.79,42977.18,42815.27,42907.1,848.12034
12/19/2023 7:00,42907.09,43119.73,42891.07,43036.16,1458.0226
12/19/2023 8:00,43036.17,43186.01,42989.69,43088.06,1575.37018
12/19/2023 9:00,43088.06,43184,42949.54,43037.15,1185.4714
12/19/2023 10:00,43037.15,43268.74,42942,43129.52,1669.36453
12/19/2023 11:00,43129.53,43200,42960.99,42976.11,2076.99801
12/19/2023 12:00,42976.1,43026.22,42855,42946,1286.60034
12/19/2023 13:00,42946,43041.1,42830.76,42861.75,1175.72526
12/19/2023 14:00,42861.75,42907.28,42232,42367.03,3490.2934
12/19/2023 15:00,42367.03,42739.61,42250,42486.86,2373.74773
12/19/2023 16:00,42486.85,42646.66,42306.24,42337.8,1492.88928
12/19/2023 17:00,42337.83,42356.98,41834.87,41854.06,3312.17419
12/19/2023 18:00,41854.07,42236.59,41811.1,42216.41,1874.23732
12/19/2023 19:00,42216.41,42482.2,42148.88,42341.96,1514.20576
12/19/2023 20:00,42341.96,42394.83,42121.12,42228.15,1163.552
12/19/2023 21:00,42228.16,42528.67,42215.04,42517.99,933.82268
12/19/2023 22:00,42517.98,42519.83,42253.66,42333.64,782.1551
12/19/2023 23:00,42333.63,42409.32,42209,42275.99,920.06827
12/20/2023 0:00,42275.99,42444,42235.4,42423.5,926.83175
12/20/2023 1:00,42423.5,42493.2,42235.6,42308.64,833.77664
12/20/2023 2:00,42308.64,42455,42206,42428.01,909.10222
12/20/2023 3:00,42428.01,42476.19,42356.91,42419.75,758.36694
12/20/2023 4:00,42419.75,42880.08,42376.15,42812.97,1833.60101
12/20/2023 5:00,42812.96,42837.73,42585.73,42709.17,1077.47947
12/20/2023 6:00,42709.17,43041,42634.08,42875.62,1994.60467
12/20/2023 7:00,42875.62,42967.2,42802.98,42924.23,1097.59045
12/20/2023 8:00,42924.23,42998.08,42755.53,42776.99,1263.98317
12/20/2023 9:00,42777,42951.35,42719.86,42788.36,1097.74737
12/20/2023 10:00,42788.36,42870.68,42675,42870.67,1179.56013
12/20/2023 11:00,42870.67,42993.2,42743.79,42864.44,1221.99062
12/20/2023 12:00,42864.43,43000,42757.32,42979.61,1226.18496
12/20/2023 13:00,42979.62,43790.84,42979.61,43769.44,5910.69487
12/20/2023 14:00,43769.44,44200.01,43602.26,43867.05,6702.39261
12/20/2023 15:00,43867.04,44283,43814.74,44027.2,4069.51762
12/20/2023 16:00,44027.2,44120,43486,43691.51,2938.86745
12/20/2023 17:00,43691.51,44036.37,43545.28,43996.8,2588.14869
12/20/2023 18:00,43996.81,44200,43925.93,44144.51,2146.60468
12/20/2023 19:00,44144.51,44250,43738,43738.01,2146.32259
12/20/2023 20:00,43738.01,43812.23,43230.17,43441.82,3419.85062
12/20/2023 21:00,43441.83,43705.88,43336.34,43457.45,1528.01694
12/20/2023 22:00,43457.44,43743.57,43425.82,43611.65,952.8399
12/20/2023 23:00,43611.65,43668.93,43457.52,43668.93,886.21933
12/21/2023 0:00,43668.92,43731.08,43521.03,43581.68,1220.90936
12/21/2023 1:00,43581.68,43599.1,43352.94,43459.04,1303.68189
12/21/2023 2:00,43459.04,43573.82,43286.72,43389.95,1148.32524
12/21/2023 3:00,43389.94,43688,43367.48,43649.37,1117.63574
12/21/2023 4:00,43649.36,43707.42,43600,43627.41,766.34647
12/21/2023 5:00,43627.41,43697.96,43451.44,43511.11,725.66695
12/21/2023 6:00,43511.11,43820,43476.35,43808.04,1058.48203
12/21/2023 7:00,43808.03,43877.75,43722.4,43764.5,1388.35061
12/21/2023 8:00,43764.49,43937.71,43659,43678.61,1654.48135
12/21/2023 9:00,43678.62,43746.52,43579.22,43746.51,1531.27923
12/21/2023 10:00,43746.54,44050,43746.54,43982.34,1874.11876
12/21/2023 11:00,43982.34,44100,43874.27,43931.6,1626.20993
12/21/2023 12:00,43931.6,44207,43927.84,44046.35,1638.75647
12/21/2023 13:00,44046.34,44242.35,43939.62,44147.63,1402.83593
12/21/2023 14:00,44147.62,44207,43459.2,43519.73,3094.14531
12/21/2023 15:00,43519.73,43931.23,43380,43823.99,2555.68918
12/21/2023 16:00,43824,43927.7,43531.89,43668.3,1565.27952
12/21/2023 17:00,43668.3,43668.3,43370.4,43449.1,1852.382
12/21/2023 18:00,43449.11,43629.43,43449.1,43581.1,1169.20153
12/21/2023 19:00,43581.1,43867.19,43411.1,43588.8,1584.09235
12/21/2023 20:00,43588.79,43796.8,43554.01,43796.8,1189.44043
12/21/2023 21:00,43796.8,44119.2,43719.77,43994.93,1591.09765
12/21/2023 22:00,43994.93,44020.4,43885.53,43949.44,785.46857
12/21/2023 23:00,43949.43,43950,43793.34,43861.8,780.41734
12/22/2023 0:00,43861.79,43945,43722.46,43828.94,756.38114
12/22/2023 1:00,43828.94,44251,43828.93,44111.99,2289.84728
12/22/2023 2:00,44112,44145.09,43911.1,43966.08,1205.05241
12/22/2023 3:00,43966.07,44040.47,43890.94,44008,788.69281
12/22/2023 4:00,44008,44142.47,43924.81,44103.86,781.55582
12/22/2023 5:00,44103.86,44230.22,44082,44138,976.24582
12/22/2023 6:00,44138.01,44398.26,43820,43874.95,2598.78433
12/22/2023 7:00,43874.95,43962,43534.47,43584.37,2852.8405
12/22/2023 8:00,43584.37,43803.08,43563.97,43610.01,1754.68857
12/22/2023 9:00,43610,43787.66,43463,43741.96,2334.88929
12/22/2023 10:00,43741.95,43766.08,43650.01,43701.01,846.01307
12/22/2023 11:00,43701.01,43839.22,43632.03,43753.94,912.3394
12/22/2023 12:00,43753.95,43792,43501,43567.91,1427.16459
12/22/2023 13:00,43567.9,43809.4,43534,43693.99,1361.35539
12/22/2023 14:00,43693.99,43743.13,43412.54,43636.39,1759.18713
12/22/2023 15:00,43636.38,43701.1,43553.13,43671.1,1177.0481
12/22/2023 16:00,43671.1,43708,43481.14,43554.39,1002.14279
12/22/2023 17:00,43554.39,43736.54,43545.61,43686.9,978.98815
12/22/2023 18:00,43686.89,43992,43654.7,43950,1819.91306
12/22/2023 19:00,43949.99,43950,43613.02,43640.79,1295.98161
12/22/2023 20:00,43640.79,43740,43617.44,43645.22,1343.49413
12/22/2023 21:00,43645.22,43775.54,43645.22,43706.24,790.61279
12/22/2023 22:00,43706.25,43800,43665.24,43800,496.59798
12/22/2023 23:00,43800,44048.16,43785.62,43969.04,1233.38022
12/23/2023 0:00,43969.04,43988.68,43785.04,43813.89,912.50826
12/23/2023 1:00,43813.9,43900,43622.22,43638.46,870.04299
12/23/2023 2:00,43638.46,43683.57,43461.13,43490.85,1341.71231
12/23/2023 3:00,43490.86,43608.13,43456,43526.43,913.07778
12/23/2023 4:00,43526.43,43526.43,43291.1,43504.03,1267.98614
12/23/2023 5:00,43504.03,43620,43482.77,43605.97,523.86504
12/23/2023 6:00,43605.97,43650.02,43537.85,43632.84,519.59846
12/23/2023 7:00,43632.85,43650.1,43553.44,43562.32,486.836
12/23/2023 8:00,43562.31,43630.62,43559.58,43620.42,570.34228
12/23/2023 9:00,43620.43,43669.88,43531,43627.87,715.70832
12/23/2023 10:00,43627.88,43646.1,43562.72,43583.42,489.82839
12/23/2023 11:00,43583.42,43616.81,43490.01,43547.78,592.26442
12/23/2023 12:00,43547.78,43758,43547.77,43704.91,748.44242
12/23/2023 13:00,43704.91,43769.52,43642.27,43709.99,663.90782
12/23/2023 14:00,43709.98,43800,43670.82,43784.31,652.35502
12/23/2023 15:00,43784.32,43856,43719,43756.24,755.31056
12/23/2023 16:00,43756.24,43845.54,43706.7,43789.27,571.36481
12/23/2023 17:00,43789.27,43808,43726.61,43746.88,452.75789
12/23/2023 18:00,43746.88,43850,43701.83,43787.69,561.61192
12/23/2023 19:00,43787.69,43821.69,43695.03,43703.81,547.96785
12/23/2023 20:00,43703.82,43738.74,43632.77,43711.33,486.4342
12/23/2023 21:00,43711.33,43779.71,43661.81,43772.55,395.6197
12/23/2023 22:00,43772.55,43835.94,43737.85,43745.86,577.03505
12/23/2023 23:00,43745.86,43806.38,43701.1,43702.16,940.55167
12/24/2023 0:00,43702.15,43722.25,43606.18,43716.72,773.85301
12/24/2023 1:00,43716.71,43907.57,43716.71,43781.99,822.10433
12/24/2023 2:00,43781.99,43904.03,43778.54,43856.85,762.5199
12/24/2023 3:00,43856.86,43869.6,43805.49,43834.48,543.55009
12/24/2023 4:00,43834.48,43946,43758.32,43794.81,865.25473
12/24/2023 5:00,43794.81,43800,43420.01,43490.01,2214.82467
12/24/2023 6:00,43490.01,43561.1,43401,43555.4,1053.97326
12/24/2023 7:00,43555.39,43660.42,43510.44,43651.17,563.95835
12/24/2023 8:00,43651.17,43664.34,43580,43623.9,599.3525
12/24/2023 9:00,43623.9,43693.66,43575.85,43685.26,668.24079
12/24/2023 10:00,43685.26,43694.72,43405,43594.57,1315.61624
12/24/2023 11:00,43594.57,43637.28,43550,43634.2,584.74252
12/24/2023 12:00,43634.19,43667.54,43560.74,43646.45,599.97243
12/24/2023 13:00,43646.45,43779.38,43626.6,43756.42,715.18103
12/24/2023 14:00,43756.43,43864.08,43690,43726.05,1262.65378
12/24/2023 15:00,43726.04,43803.69,43672,43680.23,827.88928
12/24/2023 16:00,43680.23,43713.86,43550,43663.1,879.05159
12/24/2023 17:00,43663.1,43710,43599,43627.63,734.95276
12/24/2023 18:00,43627.62,43678,43571.54,43659.64,559.22299
12/24/2023 19:00,43659.63,43677.99,43561.5,43618.07,409.88544
12/24/2023 20:00,43618.08,43618.08,43426.47,43499.25,1076.99069
12/24/2023 21:00,43499.25,43560,43458,43489.54,971.46467
12/24/2023 22:00,43489.54,43552.73,42500,42977.3,4700.8557
12/24/2023 23:00,42977.29,43186.52,42888,42991.5,1638.22421
12/25/2023 0:00,42991.5,43099.7,42720.43,42921.66,1514.37175
12/25/2023 1:00,42921.66,43085.61,42914.49,43047.91,915.79302
12/25/2023 2:00,43047.9,43110,42867.81,43063.59,784.9947
12/25/2023 3:00,43063.59,43158.59,43011.1,43152.78,653.38779
12/25/2023 4:00,43152.78,43201.1,43101.53,43104.5,711.05355
12/25/2023 5:00,43104.5,43252.71,43104.49,43238,639.17925
12/25/2023 6:00,43238,43335.13,43214,43239.94,767.08556
12/25/2023 7:00,43239.93,43280.96,43184.88,43208.15,713.45114
12/25/2023 8:00,43208.15,43291.05,43100.49,43114.55,1171.84091
12/25/2023 9:00,43114.55,43194.38,43045.43,43150.68,896.89313
12/25/2023 10:00,43150.67,43206.35,43091.1,43174.86,616.69165
12/25/2023 11:00,43174.86,43248,43077.07,43171.11,1030.60696
12/25/2023 12:00,43171.11,43699,43080.01,43648.02,1885.27407
12/25/2023 13:00,43648.03,43802.32,43530,43666,2252.15933
12/25/2023 14:00,43666,43764.81,43557.25,43674.09,1487.22596
12/25/2023 15:00,43674.1,43750,43613.14,43618,1433.07722
12/25/2023 16:00,43618.01,43710.01,43413.37,43501.7,1596.89137
12/25/2023 17:00,43501.71,43647.42,43481.1,43554.21,1096.71225
12/25/2023 18:00,43554.21,43650,43370.19,43449.76,1141.84314
12/25/2023 19:00,43449.76,43509.27,43343.83,43474.25,1360.62023
12/25/2023 20:00,43474.25,43494,43328.14,43418,1249.13346
12/25/2023 21:00,43418,43539,43328.65,43523.41,1142.04929
12/25/2023 22:00,43523.41,43720.96,43481.82,43680.15,993.56031
12/25/2023 23:00,43680.15,43680.15,43572.9,43576.13,967.34388
12/26/2023 0:00,43576.12,43592.68,43392.12,43446.85,827.15241
12/26/2023 1:00,43446.86,43542.08,43421.8,43503.19,953.08497
12/26/2023 2:00,43503.19,43532.88,43404.39,43407.61,675.60008
12/26/2023 3:00,43407.62,43480.44,43362.23,43451.46,765.75422
12/26/2023 4:00,43451.45,43474.26,43368.2,43450,664.09925
12/26/2023 5:00,43450.01,43450.01,42650,42764.85,4253.52026
12/26/2023 6:00,42764.85,42819.99,42545,42690.47,2748.91914
12/26/2023 7:00,42690.47,42837.05,42629.07,42774.12,1353.94263
12/26/2023 8:00,42774.12,42798,42639.85,42706.42,1572.73367
12/26/2023 9:00,42706.41,42726.96,42150,42408.92,3277.82544
12/26/2023 10:00,42408.91,42676.33,42361.11,42644.88,2762.00964
12/26/2023 11:00,42644.87,42754.73,42567.78,42685.55,1258.15944
12/26/2023 12:00,42685.56,42799.74,42627.92,42766.88,1014.32863
12/26/2023 13:00,42766.88,42775.37,42623.9,42714.68,1231.35452
12/26/2023 14:00,42714.68,42827.68,42543.5,42600,1325.3851
